2020_CountyName,2020_area_damaged_open_space,2020_area_damaged_ll,2020_area_damaged_all,2010_CountyName,2010_area_damaged_open_space,2010_area_damaged_ll,2010_area_damaged_all,2017_CountyName,2017_area_damaged_open_space,2017_area_damaged_ll,2017_area_damaged_all,2008_CountyName,2008_area_damaged_open_space,2008_area_damaged_ll,2008_area_damaged_all,2006_CountyName,2006_area_damaged_open_space,2006_area_damaged_ll,2006_area_damaged_all,2016_CountyName,2016_area_damaged_open_space,2016_area_damaged_ll,2016_area_damaged_all,2000_CountyName,2000_area_damaged_open_space,2000_area_damaged_ll,2000_area_damaged_all,2002_CountyName,2002_area_damaged_open_space,2002_area_damaged_ll,2002_area_damaged_all,2009_CountyName,2009_area_damaged_open_space,2009_area_damaged_ll,2009_area_damaged_all,2007_CountyName,2007_area_damaged_open_space,2007_area_damaged_ll,2007_area_damaged_all,2004_CountyName,2004_area_damaged_open_space,2004_area_damaged_ll,2004_area_damaged_all,2012_CountyName,2012_area_damaged_open_space,2012_area_damaged_ll,2012_area_damaged_all,2019_CountyName,2019_area_damaged_open_space,2019_area_damaged_ll,2019_area_damaged_all,2018_CountyName,2018_area_damaged_open_space,2018_area_damaged_ll,2018_area_damaged_all,2013_CountyName,2013_area_damaged_open_space,2013_area_damaged_ll,2013_area_damaged_all,2015_CountyName,2015_area_damaged_open_space,2015_area_damaged_ll,2015_area_damaged_all,2014_CountyName,2014_area_damaged_open_space,2014_area_damaged_ll,2014_area_damaged_all,2001_CountyName,2001_area_damaged_open_space,2001_area_damaged_ll,2001_area_damaged_all,2005_CountyName,2005_area_damaged_open_space,2005_area_damaged_ll,2005_area_damaged_all,2011_CountyName,2011_area_damaged_open_space,2011_area_damaged_ll,2011_area_damaged_all,2003_CountyName,2003_area_damaged_open_space,2003_area_damaged_ll,2003_area_damaged_all
Buncombe,1.6192250489236788,2.1432485322896286,3.2384500978473576,Buncombe,0.08096125244618392,0.1071624266144814,0.16192250489236787,Buncombe,0.03238450097847357,0.04286497064579256,0.06476900195694714,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,0.08096125244618392,0.1071624266144814,0.16192250489236787,Buncombe,0.016192250489236785,0.02143248532289628,0.03238450097847357,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,11.352116947162425,15.045604696673191,22.70423389432485,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,1.6192250489236788,2.1432485322896286,3.2384500978473576,Buncombe,0.08096125244618392,0.1071624266144814,0.16192250489236787,Buncombe,0.03238450097847357,0.04286497064579256,0.06476900195694714,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,0.03238450097847357,0.04286497064579256,0.06476900195694714,Buncombe,0.08096125244618392,0.1071624266144814,0.16192250489236787,Buncombe,4.857675146771037,6.429745596868885,9.715350293542073,Buncombe,16.2185628962818,21.49678277886497,32.4371257925636,Buncombe,0.024288375733855182,0.03214872798434442,0.048576751467710365,Buncombe,0.08096125244618392,0.1071624266144814,0.16192250489236787
Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0,Rowan,0.0,0.0,0.0
Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0,Davidson,0.0,0.0,0.0
Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0,Randolph,0.0,0.0,0.0
McDowell,0.03265190217391304,0.027280797101449282,0.06530380434782608,McDowell,0.009795570652173909,0.008184239130434784,0.019591141304347817,McDowell,0.013060760869565216,0.010912318840579709,0.026121521739130432,McDowell,0.009795570652173909,0.008184239130434784,0.019591141304347817,McDowell,0.03265190217391304,0.027280797101449282,0.06530380434782608,McDowell,0.006530380434782608,0.0054561594202898545,0.013060760869565216,McDowell,0.006530380434782608,0.0054561594202898545,0.013060760869565216,McDowell,0.009795570652173909,0.008184239130434784,0.019591141304347817,McDowell,0.0,0.0,0.0,McDowell,1.9591141304347823,1.6368478260869566,3.918228260869565,McDowell,0.009795570652173909,0.008184239130434784,0.019591141304347817,McDowell,1.9591141304347823,1.6368478260869566,3.918228260869565,McDowell,0.03265190217391304,0.027280797101449282,0.06530380434782608,McDowell,0.006530380434782608,0.0054561594202898545,0.013060760869565216,McDowell,0.0,0.0,0.0,McDowell,0.0,0.0,0.0,McDowell,0.009795570652173909,0.008184239130434784,0.019591141304347817,McDowell,0.006530380434782608,0.0054561594202898545,0.013060760869565216,McDowell,0.013060760869565216,0.010912318840579709,0.026121521739130432,McDowell,0.0,0.0,0.0,McDowell,0.03265190217391304,0.027280797101449282,0.06530380434782608
Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0,Catawba,0.0,0.0,0.0
Burke,0.015322666666666663,0.025496719576719576,0.030645333333333327,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333,Burke,0.015322666666666663,0.025496719576719576,0.030645333333333327,Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333,Burke,0.007661333333333332,0.012748359788359788,0.015322666666666663,Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999,Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999,Burke,0.0,0.0,0.0,Burke,5.371233111111111,8.94934857142857,10.742466222222221,Burke,0.015322666666666663,0.025496719576719576,0.030645333333333327,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333,Burke,0.015322666666666663,0.025496719576719576,0.030645333333333327,Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999,Burke,0.015322666666666663,0.025496719576719576,0.030645333333333327,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333,Burke,0.7661333333333331,1.2748359788359789,1.5322666666666662,Burke,7.6737829999999985,12.786604867724867,15.347566,Burke,0.011491999999999995,0.019122539682539682,0.02298399999999999,Burke,0.03830666666666665,0.06374179894179892,0.0766133333333333
Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0009606315789473683,0.0,0.0019212631578947367,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.0,0.0,0.0,Tyrrell,0.09606315789473684,0.0,0.19212631578947367,Tyrrell,0.6734827894736841,0.0,1.3469655789473682
Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0,Edgecombe,0.0,0.0,0.0
Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.003543035294117647,0.005153882352941177,0.007086070588235294,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.003543035294117647,0.005153882352941177,0.007086070588235294,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.0,0.0,0.0,Washington,0.003543035294117647,0.005153882352941177,0.007086070588235294,Washington,0.007086070588235294,0.010307764705882351,0.014172141176470587
Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0,Nash,0.0,0.0,0.0
Madison,0.021614210526315788,0.021615789473684213,0.043228421052631576,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.008645684210526316,0.008646315789473686,0.01729136842105263,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.0,0.0,0.0,Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.0,0.0,0.0,Madison,0.008645684210526316,0.008646315789473686,0.01729136842105263,Madison,0.008645684210526316,0.008646315789473686,0.01729136842105263,Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472,Madison,0.0,0.0,0.0,Madison,0.0,0.0,0.0,Madison,0.0,0.0,0.0,Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472,Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.004322842105263158,0.004323157894736843,0.008645684210526316,Madison,0.006484263157894736,0.0064847368421052645,0.012968526315789472
Yancey,11.943852631578945,9.222736842105267,23.88770526315789,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844,Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844,Yancey,0.007685052631578947,0.005764210526315789,0.01537010526315789,Yancey,0.007685052631578947,0.005764210526315789,0.01537010526315789,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,8.858624210526315,6.657663157894738,17.71724842105263,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,2.6939311578947365,2.023237894736842,5.387862315789473,Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,0.01921263157894737,0.014410526315789474,0.03842526315789473,Yancey,0.01921263157894737,0.014410526315789474,0.03842526315789473,Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844,Yancey,2.6939311578947365,2.023237894736842,5.387862315789473,Yancey,0.38425263157894735,0.28821052631578953,0.7685052631578947,Yancey,1.1527578947368422,0.8646315789473683,2.3055157894736844
Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0,Davie,0.0,0.0,0.0
Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,1.2007894736842106,2.1904000000000003,2.4015789473684213,Caldwell,0.060039473684210524,0.10952,0.12007894736842105,Caldwell,0.02401578947368421,0.043808,0.04803157894736842,Caldwell,0.060039473684210524,0.10952,0.12007894736842105,Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,0.060039473684210524,0.10952,0.12007894736842105,Caldwell,0.060039473684210524,0.10952,0.12007894736842105,Caldwell,0.0,0.0,0.0,Caldwell,12.027407565789476,21.969712,24.054815131578952,Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,1.2007894736842106,2.1904000000000003,2.4015789473684213,Caldwell,3.602368421052633,6.571199999999998,7.204736842105265,Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,0.060039473684210524,0.10952,0.12007894736842105,Caldwell,8.418534868421053,15.376608,16.837069736842107,Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,0.02401578947368421,0.043808,0.04803157894736842,Caldwell,49.532565789473686,96.3776,99.06513157894736,Caldwell,0.018011842105263156,0.032856,0.03602368421052631,Caldwell,1.2007894736842106,2.1904000000000003,2.4015789473684213
Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0,Alexander,0.0,0.0,0.0
Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0,Bertie,0.0,0.0,0.0
Mitchell,0.0,0.0,0.0,Mitchell,0.003459529411764705,0.003579084967320262,0.006919058823529411,Mitchell,0.0,0.0,0.0,Mitchell,0.0,0.0,0.0,Mitchell,0.005189294117647058,0.005368627450980394,0.010378588235294115,Mitchell,0.0,0.0,0.0,Mitchell,0.017297647058823532,0.01789542483660131,0.034595294117647064,Mitchell,0.0,0.0,0.0,Mitchell,0.005189294117647058,0.005368627450980394,0.010378588235294115,Mitchell,0.006919058823529411,0.007158169934640524,0.013838117647058822,Mitchell,0.003459529411764705,0.003579084967320262,0.006919058823529411,Mitchell,0.0,0.0,0.0,Mitchell,0.003459529411764705,0.003579084967320262,0.006919058823529411,Mitchell,0.0,0.0,0.0,Mitchell,0.005189294117647058,0.005368627450980394,0.010378588235294115,Mitchell,0.017297647058823532,0.01789542483660131,0.034595294117647064,Mitchell,0.0,0.0,0.0,Mitchell,0.017297647058823532,0.01789542483660131,0.034595294117647064,Mitchell,0.005189294117647058,0.005368627450980394,0.010378588235294115,Mitchell,0.003459529411764705,0.003579084967320262,0.006919058823529411,Mitchell,0.005189294117647058,0.005368627450980394,0.010378588235294115
Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0,Guilford,0.0,0.0,0.0
Avery,0.038025,0.024017543859649118,0.07604999999999999,Avery,0.7605,0.4803508771929826,1.521,Avery,0.0114075,0.007205263157894737,0.022815,Avery,0.007604999999999998,0.004803508771929825,0.015209999999999996,Avery,0.015209999999999996,0.00960701754385965,0.03042,Avery,0.007604999999999998,0.004803508771929825,0.015209999999999996,Avery,0.007604999999999998,0.004803508771929825,0.015209999999999996,Avery,0.0114075,0.007205263157894737,0.022815,Avery,0.015209999999999996,0.00960701754385965,0.03042,Avery,17.532693749999996,11.096105263157897,35.06538749999999,Avery,0.015209999999999996,0.00960701754385965,0.03042,Avery,5.33173875,3.3720631578947367,10.663477499999999,Avery,0.038025,0.024017543859649118,0.07604999999999999,Avery,0.0114075,0.007205263157894737,0.022815,Avery,0.015209999999999996,0.00960701754385965,0.03042,Avery,0.038025,0.024017543859649118,0.07604999999999999,Avery,0.0114075,0.007205263157894737,0.022815,Avery,5.33173875,3.3720631578947367,10.663477499999999,Avery,17.532693749999996,11.096105263157897,35.06538749999999,Avery,0.0114075,0.007205263157894737,0.022815,Avery,0.7605,0.4803508771929826,1.521
Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0,Forsyth,0.0,0.0,0.0
Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.003209142857142857,0.007221098901098902,0.006418285714285714,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.004813714285714286,0.010831648351648352,0.009627428571428572,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,0.0,0.0,0.0,Chowan,3.2143577142857143,7.242762197802197,6.4287154285714285
Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0,Halifax,0.0,0.0,0.0
Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0,Granville,0.0,0.0,0.0
Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.005590702702702702,0.001973333333333333,0.011181405405405404,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.003727135135135135,0.0013155555555555555,0.007454270270270269,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.0,0.0,0.0,Perquimans,0.003727135135135135,0.0013155555555555555,0.007454270270270269,Perquimans,2.6130323243243243,0.9235200000000001,5.226064648648649
Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0,Yadkin,0.0,0.0,0.0
Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.008148214285714285,0.014486772486772484,0.01629642857142857,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.003259285714285714,0.005794708994708996,0.006518571428571428,Currituck,0.002444464285714285,0.004346031746031746,0.004888928571428571,Currituck,0.001629642857142857,0.002897354497354497,0.003259285714285714,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,0.0,0.0,0.0,Currituck,1.1425154464285712,2.033942857142857,2.2850308928571423,Currituck,3.757005803571428,6.692888888888889,7.514011607142856
Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.0,0.0,0.0,Pasquotank,0.006634148936170212,0.010680141843971631,0.013268297872340424,Pasquotank,0.9951223404255322,1.602021276595745,1.9902446808510643
